EXPERIMENT_NAME,EXPERIMENT_NAME_VERSION,epoch_number,train_loss,val_loss,train_metric_iou,val_metric_iou,train_metric_accuracy,val_metric_accuracy,train_masked_iou,val_masked_iou,train_masked_accuracy,val_masked_accuracy
UNET_binary_grayscale_clinkers,UNET_binary_grayscale_clinkers_MASKED_METRICS_1707028890.230245,16,0.3356613229428019,0.3307287948472159,0.15774746239185333,0.10603637248277664,0.8662077188491821,0.8016387224197388,0.17385055124759674,0.23296618461608887,0.17385055124759674,0.23296618461608887
UNET_binary_grayscale_clinkers,UNET_binary_grayscale_clinkers_MASKED_METRICS_1707028890.230245,17,0.3221349982278688,0.3201630541256496,0.17876428365707397,0.000340386905008927,0.8704296350479126,0.8967711329460144,0.1956786960363388,0.00034803489688783884,0.1956786960363388,0.00034803489688783884
UNET_binary_grayscale_clinkers,UNET_binary_grayscale_clinkers_MASKED_METRICS_1707028890.230245,18,0.32346807952438084,0.31142705572502954,0.20535412430763245,0.0004150609311182052,0.8706002235412598,0.8986162543296814,0.2320001870393753,0.00041683248127810657,0.2320001870393753,0.00041683248127810657
UNET_binary_grayscale_clinkers,UNET_binary_grayscale_clinkers_MASKED_METRICS_1707028890.230245,19,0.31957523577979635,0.3319846178804125,0.16846774518489838,0.25728967785835266,0.8673074841499329,0.8663874864578247,0.1865130215883255,0.45830124616622925,0.1865130215883255,0.45830124616622925
UNET_binary_grayscale_clinkers,UNET_binary_grayscale_clinkers_MASKED_METRICS_1707028890.230245,20,0.3237546299185072,0.2917260064610413,0.18015991151332855,0.00016843793855514377,0.8614793419837952,0.8981034159660339,0.21118766069412231,0.00016997053171508014,0.21118766069412231,0.00016997053171508014
UNET_binary_grayscale_bike-asphalt,UNET_binary_grayscale_bike-asphalt_MASKED_METRICS_1707028586.111704,18,0.20717636765246944,0.31340220869917956,0.5127962827682495,0.4167705774307251,0.9254012107849121,0.8660754561424255,0.5951234102249146,0.7202966809272766,0.5951234102249146,0.7202966809272766
UNET_binary_grayscale_clinkers,UNET_binary_grayscale_clinkers_MASKED_METRICS_1707028972.251003,1,0.5287977882793972,0.7672858536243439,0.15679633617401123,0.04910033941268921,0.809382975101471,0.5936148762702942,0.2459178864955902,0.20777277648448944,0.2459178864955902,0.20777277648448944
UNET_binary_grayscale_clinkers,UNET_binary_grayscale_clinkers_MASKED_METRICS_1707028972.251003,2,0.42146000798259464,0.3854888698884419,0.11532723903656006,0.26734352111816406,0.8497315049171448,0.8485242128372192,0.1359070986509323,0.5472848415374756,0.1359070986509323,0.5472848415374756
UNET_binary_grayscale_clinkers,UNET_binary_grayscale_clinkers_MASKED_METRICS_1707028972.251003,3,0.386703577956983,0.4230901449918747,0.10249707102775574,0.191588893532753,0.8573850393295288,0.7662229537963867,0.11299669742584229,0.5485812425613403,0.11299669742584229,0.5485812425613403
UNET_binary_grayscale_bike-asphalt,UNET_binary_grayscale_bike-asphalt_MASKED_METRICS_1707028586.111704,19,0.20693517080508173,0.26479565777948927,0.512378454208374,0.4785863161087036,0.925505518913269,0.8985511064529419,0.5932983756065369,0.7008395791053772,0.5932983756065369,0.7008395791053772
UNET_binary_grayscale_clinkers,UNET_binary_grayscale_clinkers_MASKED_METRICS_1707028972.251003,4,0.3800478923533644,0.4195001359496798,0.10020188987255096,0.045871417969465256,0.8557308912277222,0.8417501449584961,0.11146262288093567,0.07533201575279236,0.11146262288093567,0.07533201575279236
UNET_binary_grayscale_clinkers,UNET_binary_grayscale_clinkers_MASKED_METRICS_1707028972.251003,5,0.3684398813971451,0.3140578418970108,0.09661489725112915,0.26016730070114136,0.8585609793663025,0.8513113856315613,0.10494589060544968,0.5177235007286072,0.10494589060544968,0.5177235007286072
UNET_binary_grayscale_clinkers,UNET_binary_grayscale_clinkers_MASKED_METRICS_1707028972.251003,6,0.3709656936781747,0.26832369927849087,0.10216087847948074,0.0340297631919384,0.8578852415084839,0.9003321528434753,0.11218901723623276,0.03476571664214134,0.11218901723623276,0.03476571664214134
UNET_binary_grayscale_clinkers,UNET_binary_grayscale_clinkers_MASKED_METRICS_1707028972.251003,7,0.3564816362091473,0.2573924000774111,0.09390497952699661,0.24441328644752502,0.860000491142273,0.9108092188835144,0.10066220909357071,0.2856678366661072,0.10066220909357071,0.2856678366661072
UNET_binary_grayscale_clinkers,UNET_binary_grayscale_clinkers_MASKED_METRICS_1707028972.251003,8,0.35281334604535786,0.31130149002586094,0.11734683066606522,0.2883848249912262,0.8604475855827332,0.8665218353271484,0.1287192702293396,0.5355973839759827,0.1287192702293396,0.5355973839759827
UNET_binary_grayscale_clinkers,UNET_binary_grayscale_clinkers_MASKED_METRICS_1707028972.251003,9,0.3524503255529063,0.30251665306942804,0.095091812312603,0.2681150436401367,0.8575934767723083,0.8421918153762817,0.1038229838013649,0.5724121928215027,0.1038229838013649,0.5724121928215027
UNET_binary_grayscale_bike-asphalt,UNET_binary_grayscale_bike-asphalt_MASKED_METRICS_1707028586.111704,20,0.2098524931685201,0.317133446490126,0.5084580779075623,0.4157940745353699,0.9248349070549011,0.8615207076072693,0.5893204808235168,0.7418067455291748,0.5893204808235168,0.7418067455291748
UNET_binary_grayscale_clinkers,UNET_binary_grayscale_clinkers_MASKED_METRICS_1707028972.251003,10,0.34616649416940554,0.27559312379785944,0.13318601250648499,0.33489903807640076,0.8636425137519836,0.9033708572387695,0.14535728096961975,0.4817652702331543,0.14535728096961975,0.4817652702331543
