Experiment,Version,Epoch,Train Loss,Validation Loss,Train IoU,Validation IoU,Train Accuracy,Validation Accuracy
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704589440.149828,10,0.4165794849395752,2073643.75,0.0,0.0,0.726348876953125,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704589440.149828,11,0.40905964374542236,757894.25,0.0,0.0,0.726348876953125,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704589440.149828,12,0.3933667838573456,294421.90625,0.0,0.0,0.726348876953125,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704589440.149828,13,0.3588375449180603,134007.734375,0.18288198113441467,0.0,0.7630615234375,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704589440.149828,14,0.32412272691726685,70355.4453125,0.5852526426315308,0.0,0.837005615234375,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704589440.149828,15,0.31124788522720337,40036.55859375,0.5951237082481384,0.0,0.8600673675537109,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704589440.149828,16,0.2916598916053772,21281.84765625,0.33258017897605896,0.0,0.8030920028686523,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704589440.149828,17,0.23898953199386597,11782.5,0.6625801920890808,0.003232765244320035,0.891016960144043,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704589440.149828,18,0.2289642095565796,6626.41015625,0.7212925553321838,0.003978369291871786,0.9073171615600586,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704589440.149828,19,0.22250470519065857,3833.83740234375,0.7401342988014221,0.012666632421314716,0.9152698516845703,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704589440.149828,20,0.212620347738266,2582.308837890625,0.7318123579025269,0.0,0.9121761322021484,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704592436.772868,1,0.7973937392234802,6.227428215276215e+26,0.016315137967467308,0.0,0.6356821060180664,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704592436.772868,2,1.265960454940796,1.8699323884842254e+20,0.0,0.0,0.726348876953125,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704592486.633228,1,0.7902855277061462,3.639917074647591e+26,0.05896579101681709,0.0,0.5906972885131836,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704592436.772868,3,0.6991347074508667,3121620885438464.0,0.0,0.0,0.726348876953125,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704592486.633228,2,1.5563883781433105,9.248224869923443e+20,0.0,0.0,0.726348876953125,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704592436.772868,4,1.0926685333251953,84661600256.0,0.0,0.0,0.726348876953125,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704592486.633228,3,0.6419464349746704,34525652451328.0,0.0,0.0,0.726348876953125,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704592436.772868,5,0.6295320987701416,7131599360.0,0.0,0.0,0.726348876953125,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704592486.633228,4,0.5676097273826599,217238372352.0,0.0,0.0,0.726348876953125,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704592436.772868,6,0.6301431655883789,1439870720.0,0.0,0.0,0.726348876953125,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704592436.772868,7,0.6466715931892395,108181872.0,0.001447873073630035,0.19552849233150482,0.7263889312744141,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704592486.633228,5,0.5380910634994507,18776367104.0,0.0,0.0,0.726348876953125,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704592436.772868,8,0.5740824341773987,9856885.0,0.004112686961889267,0.4082658290863037,0.7244977951049805,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704592486.633228,6,0.5394258499145508,780160896.0,0.0,0.0,0.726348876953125,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704592436.772868,9,0.5869222283363342,1673355.625,0.028675543144345284,0.19552849233150482,0.7104616165161133,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704592486.633228,7,0.44904571771621704,53985808.0,0.0,0.0,0.726348876953125,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704592436.772868,10,0.5685064196586609,978777.375,0.041803982108831406,0.0,0.7166156768798828,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704592486.633228,8,0.40648335218429565,7067203.5,0.0,0.0,0.726348876953125,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704592436.772868,11,0.5282886624336243,870708.125,0.0683836042881012,0.0,0.7319173812866211,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704592486.633228,9,0.36166954040527344,1128904.5,0.0,0.0,0.726348876953125,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704592436.772868,12,0.48083505034446716,625912.5625,0.025427164509892464,0.0,0.7294387817382812,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704592486.633228,10,0.3321605622768402,455047.125,0.0,0.0,0.726348876953125,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704592436.772868,13,0.4478446841239929,434119.0625,0.24861697852611542,0.0,0.7747468948364258,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704592486.633228,11,0.3381885886192322,333543.71875,0.0,0.0,0.726348876953125,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704592436.772868,14,0.4492761492729187,212006.46875,0.4433223009109497,0.0,0.8132820129394531,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704592486.633228,12,0.30250710248947144,224270.78125,0.0,0.0,0.726348876953125,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704592436.772868,15,0.4354694187641144,86167.9453125,0.4651186466217041,0.0,0.8195991516113281,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704592486.633228,13,0.29686078429222107,143584.125,0.0,0.0,0.726348876953125,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704592436.772868,16,0.3912564516067505,32836.7890625,0.535710871219635,0.0,0.8462457656860352,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704592486.633228,14,0.2892559766769409,83225.4453125,0.0,0.0,0.726348876953125,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704592436.772868,17,0.35892653465270996,13115.0068359375,0.5588733553886414,0.0,0.8567752838134766,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704592486.633228,15,0.2813138961791992,47778.07421875,0.0,0.0,0.726348876953125,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704592436.772868,18,0.3421308994293213,6419.6728515625,0.5957090258598328,0.0,0.8686332702636719,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704592486.633228,16,0.2664070129394531,28505.0078125,0.0,0.0,0.726348876953125,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704592436.772868,19,0.3265117108821869,3388.12646484375,0.6406072378158569,0.0,0.8829174041748047,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704592436.772868,20,0.31709355115890503,1875.777587890625,0.6556261777877808,4.036995051137637e-06,0.8880224227905273,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704592486.633228,17,0.25778305530548096,17772.498046875,0.0,0.0,0.726348876953125,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704592486.633228,18,0.2484017014503479,11355.58984375,0.0,0.0,0.726348876953125,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704592486.633228,19,0.2333454042673111,7653.0556640625,0.0,0.0,0.726348876953125,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704592486.633228,20,0.2190561294555664,5419.806640625,0.0,0.0,0.726348876953125,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593131.151373,1,0.6537392735481262,2.8427950784623685e+26,0.0011547623435035348,0.0,0.7244806289672852,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593131.151373,2,1.045607566833496,4.983039033834314e+19,0.0,0.0,0.726348876953125,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593131.151373,3,0.5620002150535583,16380020654080.0,0.0,0.0,0.726348876953125,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593195.71813,1,0.624550998210907,2.956203724119407e+25,0.1144528016448021,0.0021071843802928925,0.7472763061523438,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593131.151373,4,0.5892959833145142,240646258688.0,0.0,0.0,0.726348876953125,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593195.71813,2,0.5269467234611511,2.1354974495331488e+21,0.052161335945129395,0.4724607467651367,0.7381687164306641,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593131.151373,5,0.9161198139190674,3460086528.0,0.0,0.0,0.726348876953125,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593195.71813,3,0.9535799026489258,19749033476096.0,0.020354321226477623,0.19601549208164215,0.6681890487670898,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593131.151373,6,0.9728624820709229,36457728.0,0.0,0.0,0.726348876953125,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593195.71813,4,0.6357085108757019,2588833742848.0,0.13443899154663086,0.0,0.7607955932617188,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593131.151373,7,0.5340150594711304,761569.875,0.0,0.0,0.726348876953125,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593195.71813,5,0.5613359808921814,4517040640.0,0.0,0.4724607467651367,0.726348876953125,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593131.151373,8,0.5371930599212646,63043.5546875,0.0,0.0,0.726348876953125,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593338.612198,1,0.7593696713447571,8.698740732440373e+26,0.08099137991666794,0.0,0.6384916305541992,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593195.71813,6,0.5487676858901978,2728151808.0,0.03477682173252106,0.4724607467651367,0.735865592956543,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593131.151373,9,0.5744195580482483,16725.833984375,0.0,0.0,0.726348876953125,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593338.612198,2,1.071086049079895,6.469676391220013e+19,0.0,0.0,0.726348876953125,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593195.71813,7,0.48890501260757446,558939968.0,0.2562609016895294,0.4724607467651367,0.7960529327392578,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593131.151373,10,0.5711362957954407,6261.10888671875,0.0,0.0,0.726348876953125,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593338.612198,3,0.8079655170440674,14784242122752.0,0.0,0.0,0.726348876953125,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593195.71813,8,0.4477349519729614,126610304.0,0.30406224727630615,0.4724607467651367,0.8086147308349609,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593131.151373,11,0.5076349973678589,3304.370849609375,0.0,0.0,0.726348876953125,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593338.612198,4,0.9819602370262146,109819150336.0,0.0,6.055565791029949e-06,0.726348876953125,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593195.71813,9,0.4375818371772766,35407128.0,0.32079216837882996,0.4724607467651367,0.8126163482666016,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593131.151373,12,0.467761367559433,1806.556884765625,0.0,0.0,0.726348876953125,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593338.612198,5,0.6618229150772095,9047160832.0,0.0,0.4724607467651367,0.726348876953125,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593195.71813,10,0.4478386640548706,11175859.0,0.33340001106262207,0.4724607467651367,0.8156337738037109,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593131.151373,13,0.41815799474716187,850.0277099609375,0.0,0.0,0.726348876953125,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593338.612198,6,0.5166323184967041,1181970688.0,0.2655143439769745,0.4724607467651367,0.7989959716796875,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593195.71813,11,0.44935548305511475,4170792.5,0.3373883366584778,0.4724607467651367,0.8166332244873047,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593131.151373,14,0.3910720944404602,357.96173095703125,0.32625409960746765,2.0184363620501244e-06,0.7896709442138672,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593338.612198,7,0.4847904443740845,182288944.0,0.2983021140098572,0.4724607467651367,0.8079795837402344,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593195.71813,12,0.4339176416397095,1665765.125,0.3362486958503723,0.4724607467651367,0.8165273666381836,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593131.151373,15,0.3307192921638489,178.16897583007812,0.6528469324111938,0.0,0.8859357833862305,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593338.612198,8,0.44649460911750793,38299120.0,0.3124414384365082,0.4724607467651367,0.8117275238037109,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593195.71813,13,0.4152795076370239,747927.125,0.3348977863788605,0.4724607467651367,0.8163347244262695,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593131.151373,16,0.2840120196342468,105.38060760498047,0.6386871337890625,1.816024632717017e-05,0.8909854888916016,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593572.440586,1,0.7190239429473877,3.6611196884989363e+27,0.007090884260833263,0.0,0.7036762237548828,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593338.612198,9,0.4298039376735687,11012122.0,0.3115127384662628,0.4724607467651367,0.8102893829345703,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593195.71813,14,0.41188156604766846,341149.75,0.33708104491233826,0.4724607467651367,0.8169698715209961,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593131.151373,17,0.37655895948410034,37.45116424560547,0.5686614513397217,0.0009726316784508526,0.8486862182617188,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593572.440586,2,1.720833659172058,8.468020192956383e+18,0.0,0.0,0.726348876953125,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593338.612198,10,0.43754810094833374,4680714.0,0.30984869599342346,0.4724607467651367,0.8110675811767578,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593195.71813,15,0.40145009756088257,169158.9375,0.3419720232486725,0.4724607467651367,0.8182945251464844,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593131.151373,18,0.40177446603775024,14.514785766601562,0.48742297291755676,0.005727785173803568,0.8115339279174805,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593572.440586,3,0.942556619644165,10905244925952.0,0.0,0.0,0.726348876953125,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593338.612198,11,0.4103488326072693,1932649.0,0.3074237108230591,0.4724607467651367,0.8104743957519531,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593195.71813,16,0.399013876914978,91343.859375,0.3468089699745178,0.4694337844848633,0.8195934295654297,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593131.151373,19,0.4266113340854645,61.490562438964844,0.009270911104977131,0.017580894753336906,0.7281961441040039,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593572.440586,4,0.703822910785675,57655369728.0,0.0,0.4724607467651367,0.726348876953125,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593338.612198,12,0.34287068247795105,879867.0,0.30687469244003296,0.4724607467651367,0.8103208541870117,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593195.71813,17,0.3902994394302368,48524.1015625,0.3507595360279083,0.4714554250240326,0.8205347061157227,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593131.151373,20,0.34998777508735657,113.35283660888672,0.42306822538375854,0.010363978333771229,0.812896728515625,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593572.440586,5,0.6131782531738281,4377185280.0,0.04641270637512207,0.4724607467651367,0.7199230194091797,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593338.612198,13,0.3191331624984741,413646.65625,0.584327757358551,0.4724607467651367,0.8450937271118164,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593195.71813,18,0.37929442524909973,25375.7734375,0.3523752689361572,0.4578506350517273,0.8203754425048828,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593572.440586,6,0.6849288940429688,804934400.0,0.25206542015075684,0.4724607467651367,0.7044706344604492,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593338.612198,14,0.2773243188858032,187947.484375,0.5312026143074036,0.4726080000400543,0.8605356216430664,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593195.71813,19,0.367736279964447,12585.240234375,0.3531704545021057,0.44933000206947327,0.819422721862793,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593572.440586,7,0.5603150129318237,135471136.0,0.3244386613368988,0.4724607467651367,0.7927217483520508,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593338.612198,15,0.26597023010253906,85381.640625,0.3865680396556854,0.4727168679237366,0.8283977508544922,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593195.71813,20,0.36491888761520386,6854.30712890625,0.35113489627838135,0.43823298811912537,0.8181867599487305,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593572.440586,8,0.48226359486579895,25732690.0,0.33377113938331604,0.4724607467651367,0.8123054504394531,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593338.612198,16,0.261053204536438,41327.40234375,0.665296196937561,0.4731527268886566,0.8866472244262695,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593572.440586,9,0.4257905185222626,6440658.5,0.36616167426109314,0.4724607467651367,0.8165369033813477,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593338.612198,17,0.24329745769500732,22959.01953125,0.6947597861289978,0.4734882414340973,0.9007635116577148,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593572.440586,10,0.38636982440948486,1927116.0,0.4650822579860687,0.4724607467651367,0.838862419128418,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593338.612198,18,0.21275866031646729,12724.30078125,0.6928849816322327,0.47564321756362915,0.9093055725097656,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593857.149311,1,0.7818043231964111,4.165678795538831e+26,0.025803692638874054,0.0,0.6414966583251953,0.5275392532348633
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593859.454689,1,0.6802837252616882,5.744825234689589e+26,0.002442823490127921,0.0,0.7184314727783203,0.5275392532348633
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593572.440586,11,0.3555648922920227,646194.5625,0.36563965678215027,0.4724607467651367,0.8195486068725586,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593338.612198,19,0.2190043032169342,6663.77978515625,0.38548147678375244,0.45744651556015015,0.8283891677856445,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593857.149311,2,1.103820562362671,1.5890340836321054e+20,0.0,0.0,0.726348876953125,0.5275392532348633
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593859.454689,2,0.8500292897224426,6.667291440158333e+20,0.0,0.0,0.726348876953125,0.5275392532348633
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593572.440586,12,0.3375242352485657,238915.234375,0.45015594363212585,0.4724607467651367,0.8441476821899414,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593338.612198,20,0.196004718542099,3966.96533203125,0.7634114623069763,0.4769514501094818,0.9254970550537109,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593857.149311,3,0.8990126252174377,769240793088.0,0.0,0.0,0.726348876953125,0.5275392532348633
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593859.454689,3,1.1459839344024658,4400519053312.0,0.0,0.0,0.726348876953125,0.5275392532348633
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593572.440586,13,0.31216394901275635,98089.90625,0.5637608766555786,0.4724607467651367,0.8722696304321289,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593857.149311,4,0.8528390526771545,28555159552.0,0.0,0.0,0.726348876953125,0.5275392532348633
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593859.454689,4,0.6065160036087036,9266590720.0,0.0,0.0,0.726348876953125,0.5275392532348633
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593572.440586,14,0.28775519132614136,44683.86328125,0.640417754650116,0.4724607467651367,0.8916053771972656,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593857.149311,5,0.6147547364234924,1261602560.0,0.0,0.4724607467651367,0.726348876953125,0.4724607467651367
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593859.454689,5,0.7432652711868286,68712608.0,0.0,0.19533608853816986,0.726348876953125,0.5136613845825195
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593572.440586,15,0.27369821071624756,21717.56640625,0.6600098609924316,0.4724607467651367,0.8966903686523438,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593857.149311,6,0.5028204321861267,292611584.0,0.3525300920009613,0.4724607467651367,0.7994260787963867,0.4724607467651367
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593859.454689,6,0.6490397453308105,240682656.0,0.0,0.4724607467651367,0.7259244918823242,0.4724607467651367
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593572.440586,16,0.2559024691581726,10944.673828125,0.6606271862983704,0.4724607467651367,0.8967866897583008,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593857.149311,7,0.6554147005081177,71957312.0,0.329279363155365,0.4724607467651367,0.7577495574951172,0.4724607467651367
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593859.454689,7,0.5254807472229004,56122908.0,0.011377541348338127,0.4724607467651367,0.7180032730102539,0.4724607467651367
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593572.440586,17,0.2276657074689865,5818.271484375,0.680131196975708,0.4724607467651367,0.9033727645874023,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593857.149311,8,0.50251305103302,13721215.0,0.5115361213684082,0.4724607467651367,0.8192968368530273,0.4724607467651367
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593859.454689,8,0.5416967868804932,9273866.0,0.20598822832107544,0.4724607467651367,0.7389507293701172,0.4724607467651367
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593572.440586,18,0.2051277905702591,3257.320556640625,0.6960821151733398,0.47246435284614563,0.9101314544677734,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593857.149311,9,0.4386432468891144,2019390.75,0.489936500787735,0.4724607467651367,0.8278255462646484,0.4724607467651367
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593859.454689,9,0.4828812777996063,668638.5,0.18137098848819733,0.4724607467651367,0.7544775009155273,0.4724607467651367
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593572.440586,19,0.19794167578220367,1903.5634765625,0.6917290091514587,0.4727140963077545,0.9102745056152344,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593857.149311,10,0.36044418811798096,307321.9375,0.5807031393051147,0.4724607467651367,0.846461296081543,0.4724607467651367
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593859.454689,10,0.45491811633110046,48747.98828125,0.006853214930742979,0.020525068044662476,0.7271862030029297,0.5181379318237305
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593572.440586,20,0.18564152717590332,1188.4163818359375,0.7002723217010498,0.47663766145706177,0.9149761199951172,0.0
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593857.149311,11,0.3484511971473694,53181.46484375,0.5513477325439453,0.4724607467651367,0.8625011444091797,0.4724607467651367
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593859.454689,11,0.4446781873703003,69223.78125,0.0,0.4724607467651367,0.726348876953125,0.4724607467651367
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593857.149311,12,0.35312753915786743,12564.7353515625,0.09018867462873459,0.4724607467651367,0.7481727600097656,0.4724607467651367
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593859.454689,12,0.42321595549583435,84237.734375,0.1302759200334549,0.4724607467651367,0.7486982345581055,0.4724607467651367
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593857.149311,13,0.3432815670967102,4327.54638671875,0.04860174283385277,0.4724607467651367,0.7376508712768555,0.4724607467651367
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593859.454689,13,0.41217032074928284,45188.60546875,0.47621092200279236,0.4724607467651367,0.8021459579467773,0.4724607467651367
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593857.149311,14,0.31612536311149597,1792.3203125,0.09113305062055588,0.4724607467651367,0.7484350204467773,0.4724607467651367
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_1704593859.454689,14,0.38882195949554443,17561.109375,0.5077979564666748,0.4724607467651367,0.8148097991943359,0.4724607467651367
